GeneID	I1_plate5_F_5	I1_plate5_F_6	I1_plate5_A_7	I1_plate11_H_10	I1_plate9_H_1	I1_plate10_F_2	I1_plate11_H_6	I1_plate16_B_10	I1_plate17_A_7	I1_plate9_A_3	I1_plate6_E_7	I1_plate16_G_3	I1_plate16_E_7	I1_plate5_G_9	I1_plate16_E_12	I1_plate5_F_3	I1_plate8_D_6	I1_plate17_F_12	I1_plate16_F_4	I1_plate10_B_2	I1_plate6_E_6	I1_plate6_D_12	I1_plate18_H_1	I1_plate15_C_8	I1_plate8_B_7	I1_plate6_C_6	I1_plate7_C_12	I1_plate5_F_10	I1_plate8_G_6	I1_plate19_B_6	I1_plate7_E_3	I1_plate15_G_12	I1_plate19_A_7	I1_plate4_H_9	I1_plate15_E_9	I1_plate19_D_6	I1_plate6_G_11	I1_plate19_E_5	I1_plate18_H_8	I1_plate7_G_9	I1_plate18_G_2	I1_plate4_B_12	I1_plate19_F_10	I1_plate5_G_1	I1_plate15_D_10	I1_plate7_F_5	I1_plate17_H_1	I1_plate3_F_10	I1_plate17_B_4	I1_plate6_A_6	I1_plate7_H_4	I1_plate19_D_1	I1_plate4_F_8	I1_plate16_A_6	I1_plate3_A_10	I1_plate4_G_8	I1_plate4_F_9	I1_plate4_A_1	I1_plate15_B_11	I1_plate3_A_12	I1_plate19_B_12	I1_plate3_F_3	I1_plate8_D_10	I1_plate9_F_6	I1_plate6_E_2	I1_plate9_H_11	I1_plate8_G_1	I1_plate15_B_1	I1_plate17_B_1	I1_plate16_B_2	I1_plate16_C_9	I1_plate6_F_8	I1_plate11_F_1	I1_plate7_B_6	I1_plate19_A_4	I1_plate8_E_11	I1_plate10_B_4	I1_plate10_C_2	I1_plate8_A_2	I1_plate10_F_8	I1_plate3_D_3	I1_plate18_H_6	I1_plate8_B_9	I1_plate18_F_5	I1_plate15_A_12	I1_plate17_E_8	I1_plate3_C_11	I1_plate15_H_5	I1_plate4_B_3	I1_plate18_C_3	I1_plate17_C_7	I1_plate18_D_3	I1_plate15_F_5	I1_plate9_C_6	I1_plate16_C_6	I1_plate15_G_8	I1_plate9_B_2	I1_plate11_A_2	I1_plate17_A_9	I1_plate17_A_4
SATL1 (ENSG00000184788)	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OSBP2 (ENSG00000184792)	0	0	0	0	0	0	4	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
? (ENSG00000184825)	0	0	34	0	67	0	0	0	45	0	0	0	24	127	0	0	3	0	0	0	0	0	0	0	0	0	109	1	50	0	0	0	0	0	87	47	56	0	0	0	0	0	0	6	0	0	0	251	0	0	0	0	0	0	0	21	0	0	24	0	0	0	95	127	0	0	0	0	0	89	0	0	0	0	0	0	72	0	0	0	47	0	0	0	0	1	0	84	102	0	57	0	1	40	0	0	0	0	0	0
APOO (ENSG00000184831)	0	0	0	0	0	48	31	0	35	0	0	0	75	16	0	0	0	0	0	0	1	0	1	1	0	0	0	81	38	0	0	0	40	0	0	0	27	0	0	106	0	0	0	11	0	6	0	120	0	0	99	0	0	0	64	38	0	0	0	3	92	0	56	64	85	11	0	0	0	0	0	0	0	0	0	98	263	0	0	0	9	0	65	0	0	35	43	0	30	0	0	0	0	0	0	0	0	0	0	0
PRR16 (ENSG00000184838)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
TMED9 (ENSG00000184840)	139	198	147	67	40	0	66	0	77	294	0	0	307	272	134	49	136	454	92	14	12	448	275	225	204	76	0	0	0	163	516	264	75	56	3	349	643	375	8	2	117	0	134	37	0	355	7	346	259	87	357	131	80	510	344	116	22	48	86	50	88	0	0	171	5	58	65	27	122	0	0	492	146	138	182	11	186	0	116	228	0	228	7	351	45	134	175	347	209	684	64	135	161	0	0	1	144	154	346	0
TMEM186 (ENSG00000184857)	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	6	84	159	0	0	88	0	0	0	96	83	0	0	17	0	0	0	0	0	0	54	0	0	1	0	0	0	119	0	0	0	0	126	54	0	34	75	44	0	110	12	4	0	44	138	0	0	0	0	85	5	0	0	0	0	6	48	0	0	46	37	0	0	91	0	0	0	0	70	100	0	0	0	0	19	75	0	0	0	0
SDR42E1 (ENSG00000184860)	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
RBM33 (ENSG00000184863)	0	1	73	0	0	378	0	232	0	0	57	0	0	0	0	80	62	0	38	117	0	0	0	0	0	0	0	67	0	4	161	105	19	17	0	0	0	0	0	0	0	0	57	10	0	0	2	0	48	1	15	28	0	0	0	0	2	3	0	0	0	106	1	0	0	17	0	0	0	1	0	0	0	9	0	1	140	41	74	58	77	0	51	0	0	0	0	0	46	0	0	12	0	0	0	0	0	0	0	0
ARMCX2 (ENSG00000184867)	134	1	0	0	0	0	0	0	0	103	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0
? (ENSG00000184886)	0	0	0	0	18	0	0	0	2	0	5	0	0	0	0	0	0	69	0	0	0	0	75	0	0	0	113	0	50	0	0	0	0	0	0	0	0	0	0	34	0	0	0	16	78	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	45	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
BTBD6 (ENSG00000184887)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H1FX (ENSG00000184897)	58	91	23	1	2	84	12	2	7	12	0	2	1	175	0	104	60	21	15	57	0	0	0	288	273	0	1	0	606	21	0	123	142	67	1	133	139	18	2	248	4	0	0	0	2	90	2	24	75	1	48	31	343	56	22	9	133	99	6	83	1	17	84	29	108	0	0	0	0	2	0	0	0	24	221	23	3	28	1	151	13	2	194	410	0	0	368	2	13	1	205	6	1	14	17	21	69	0	0	0
RBM43 (ENSG00000184898)	0	32	149	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	54	4	0	0	0	0	0	0	0	0
SUMO3 (ENSG00000184900)	0	317	82	352	162	312	148	126	36	264	171	360	255	343	33	71	37	601	208	8	0	189	19	364	31	175	0	56	75	89	559	526	519	61	288	463	105	88	285	294	109	134	155	75	527	122	77	329	151	13	306	201	303	395	330	44	71	99	123	129	77	54	270	243	0	28	266	0	1	343	2	164	65	215	107	53	316	65	0	205	93	89	0	301	164	109	114	430	273	299	85	82	53	0	1	76	0	231	431	172
IMMP2L (ENSG00000184903)	0	41	0	43	0	0	0	85	0	53	0	63	0	12	0	0	0	0	0	2	1	123	0	23	0	57	0	0	0	0	0	98	0	17	117	212	0	37	15	0	0	14	0	24	70	59	13	0	0	0	0	0	0	0	0	0	0	0	0	72	29	0	0	7	0	0	0	114	0	0	2	0	0	46	0	0	153	0	0	0	32	1	0	0	23	15	12	0	0	1	0	1	68	0	0	1	39	78	0	46
TCEAL2 (ENSG00000184905)	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMNL1 (ENSG00000184922)	31	17	31	0	0	19	0	0	0	0	0	0	0	0	147	70	1	237	0	0	0	0	0	13	339	0	0	0	0	0	1	26	0	0	27	124	60	0	3	122	0	11	0	1	11	0	0	66	0	0	41	0	34	33	24	0	3	0	0	3	0	0	0	58	52	0	114	0	18	0	0	20	0	0	16	0	3	1	0	0	0	0	0	0	0	31	0	12	8	0	5	0	5	0	126	0	0	13	0	0
PTRHD1 (ENSG00000184924)	0	0	0	0	0	0	0	0	0	0	41	0	0	17	0	26	0	0	6	71	103	46	1	105	99	20	0	0	0	73	151	0	32	0	1	0	0	0	1	20	28	76	1	13	0	0	101	12	56	0	19	0	15	0	53	19	0	5	47	1	0	0	30	64	24	0	50	35	38	0	0	0	0	0	15	67	22	0	0	0	39	0	0	27	0	1	92	0	158	72	0	0	0	0	0	0	3	0	0	15
ZFP90 (ENSG00000184939)	190	154	0	35	0	0	0	0	0	0	0	0	0	0	0	28	5	0	102	227	3	10	5	1	0	7	0	52	0	0	0	0	0	0	0	0	0	0	0	0	83	0	1	0	3	31	0	148	0	0	0	30	0	0	0	0	83	0	0	11	172	0	47	30	0	0	124	0	0	125	0	0	0	0	0	0	200	0	0	197	11	0	0	0	0	30	0	0	161	0	0	53	1	13	0	0	0	0	0	0
FAM227A (ENSG00000184949)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
NOC4L (ENSG00000184967)	0	0	0	19	51	0	0	0	19	22	0	0	183	71	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	130	0	55	0	0	0	0	0	1	0	0	0	54	9	0	0	1	0	0	0	3	0	0	0	0	47	54	6	0	0	0	0	0	0	2	0	0	0	0	0	0	99	0	0	0	0	52	0	0	1	40	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	176	0	0
USP18 (ENSG00000184979)	0	0	0	0	0	0	0	0	0	83	0	0	0	23	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFA6 (ENSG00000184983)	98	0	9	15	7	24	74	0	0	42	4	25	0	64	0	131	45	167	57	152	0	78	80	0	0	202	0	62	82	132	350	113	147	45	212	75	141	13	0	181	0	0	24	19	0	131	66	170	0	30	215	0	0	0	26	96	4	95	53	94	28	35	236	249	0	60	34	3	0	51	0	0	14	35	31	155	156	67	2	405	21	123	1	0	0	64	266	0	63	92	56	0	172	66	0	37	15	121	13	0
TMEM121 (ENSG00000184986)	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	243	0	0	0	0	0	164	0	188	0	0	0	0	0	0	0	0	0	66	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0
TMEM106A (ENSG00000184988)	0	0	0	0	27	0	51	0	0	0	0	0	0	0	0	110	25	0	136	2	0	6	0	1	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	124	0	0	0	0	0	0	134	191	0	0	0	0	0	0	2	84	0	0	0	84	30	0	0	101	7	0	0	0	66	0	21	0	58	0	0	61	0	0	0	9	14	386	0	0	3	0	0	0	0	0	58	91	0	0	11
SIVA1 (ENSG00000184990)	70	5	300	70	24	87	47	0	0	33	74	70	177	223	0	0	146	8	0	1	0	142	138	22	0	232	157	0	176	58	134	75	89	103	7	84	97	97	0	68	92	169	0	6	0	87	97	388	0	29	192	70	78	0	73	0	177	114	202	9	83	16	465	191	0	18	9	128	0	0	0	100	0	0	94	3	84	4	0	8	0	0	0	139	37	218	150	247	140	238	0	99	1	1	59	0	143	0	100	0
BRI3BP (ENSG00000184992)	0	0	83	0	10	362	0	0	0	99	20	0	0	13	0	0	44	0	0	0	250	1	0	1	200	0	21	0	50	43	141	0	32	0	93	1	26	0	0	63	0	0	35	0	0	0	0	65	157	0	0	0	0	0	12	2	209	35	0	0	0	66	0	2	2	0	0	0	0	0	0	57	0	0	0	23	99	4	0	0	0	0	0	0	0	0	3	6	2	0	0	0	96	34	0	0	146	0	0	0
DGAT1 (ENSG00000185000)	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	137	0	0	32	2	0	158	0	256	2	222	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	15	27	0	0	0	6	0	44	0	139	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	39	78	0	0	8	0	1	0	0	0	0	0	0	0	203	121	0	0	0	0
AP3M1 (ENSG00000185009)	0	0	14	0	1	128	0	0	63	0	0	0	154	3	0	10	1	0	88	0	0	0	12	0	0	0	0	0	0	211	42	0	0	0	262	165	0	0	133	75	93	0	17	7	0	0	1	0	176	0	0	40	0	28	71	0	0	51	0	37	0	0	292	145	0	3	0	66	0	0	0	0	4	22	0	0	0	82	7	1	1	0	0	67	0	28	165	3	118	124	0	0	0	0	0	0	0	65	9	0
F8 (ENSG00000185010)	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0
CA13 (ENSG00000185015)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBOX5 (ENSG00000185019)	63	0	0	0	0	0	0	296	9	126	0	0	0	0	0	2	45	0	0	0	0	0	0	43	0	0	0	0	85	0	0	32	98	14	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	42	4	0	0	0	0	0	0	0	0	11	2	56	80	0	0	0	0	0	0	0	0	101	0	0	0	0	56	0	0	53	0	0	61	66	137	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0
MAFF (ENSG00000185022)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BRF1 (ENSG00000185024)	0	0	130	0	0	22	0	0	0	152	8	0	0	0	0	161	0	0	73	0	0	0	1	0	0	0	1	0	0	0	0	354	0	0	0	0	0	0	13	1	0	0	0	3	0	151	3	81	0	0	18	0	0	0	0	5	0	0	18	0	0	0	47	71	0	15	0	0	104	0	0	0	0	53	6	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	9	0	0	0
LRRC14B (ENSG00000185028)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEMA4B (ENSG00000185033)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	37	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	8	0	0	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CIB1 (ENSG00000185043)	110	68	63	18	17	44	103	141	0	19	169	0	0	19	0	52	14	0	0	40	71	76	1	111	0	60	0	0	85	0	236	0	103	214	103	0	170	0	1	36	0	209	0	8	0	105	2	113	0	1	88	0	424	0	147	5	22	77	0	3	3	6	71	231	0	57	66	0	0	95	0	95	121	123	0	70	89	0	12	0	15	397	74	108	103	55	31	154	280	2	0	3	114	0	135	0	42	76	1	0
NELFA (ENSG00000185049)	0	0	0	68	3	2	0	0	0	0	0	0	181	0	0	0	0	284	0	0	0	0	188	1	430	3	0	0	163	0	269	183	0	0	0	0	0	81	0	8	0	142	0	21	0	151	1	0	0	0	0	0	0	0	49	57	0	30	101	59	20	0	1	0	0	0	0	0	0	0	0	0	66	0	0	0	55	1	0	0	0	24	0	0	0	0	0	95	74	50	0	0	191	0	165	1	0	72	0	0
SLC24A3 (ENSG00000185052)	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0
SGCZ (ENSG00000185053)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0
? (ENSG00000185068)	0	6	0	0	10	235	0	0	0	21	14	0	0	2	23	62	0	0	0	25	0	19	0	0	321	0	0	25	107	31	66	0	7	124	0	27	20	42	39	0	0	0	0	4	0	4	2	0	0	1	57	41	0	0	51	0	20	11	0	21	0	1	81	101	0	7	16	0	0	18	30	1	23	151	0	104	669	0	0	258	43	0	0	0	24	0	84	21	56	0	0	0	0	0	0	0	33	0	0	35
INTS5 (ENSG00000185085)	1	91	0	0	0	0	0	0	0	0	99	0	0	0	0	0	1	0	0	0	0	0	3	0	137	0	0	1	96	1	0	0	0	54	3	124	0	0	201	135	0	0	109	0	0	0	200	0	0	0	93	0	0	0	0	0	0	129	0	0	0	0	0	1	0	1	0	147	0	0	0	0	0	0	0	0	0	31	0	0	89	0	88	0	0	0	0	169	4	0	0	0	0	0	0	0	3	26	0	0
RPS27L (ENSG00000185088)	0	14	235	82	0	104	42	0	33	1	38	67	32	6	0	61	4	0	23	56	130	119	31	36	19	44	37	0	105	38	44	85	21	38	50	76	97	90	73	76	0	54	37	19	82	41	34	81	71	34	74	14	67	71	88	0	27	26	55	45	62	42	132	31	16	5	0	0	3	0	24	24	0	1	39	6	118	30	0	113	25	43	0	229	13	50	52	10	72	191	31	14	40	74	80	39	0	37	112	0
ADSSL1 (ENSG00000185100)	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	56	0	0	0	0	0	0	0	0	0	0
ANO9 (ENSG00000185101)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	91	0	0	0	1	0	76	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0
FAF1 (ENSG00000185104)	4	0	1	0	0	5	0	0	0	69	0	0	0	37	0	0	0	0	0	32	0	0	0	0	163	40	0	54	0	0	0	0	0	3	10	0	0	0	0	106	0	0	0	2	0	0	0	0	0	0	10	0	0	0	2	0	75	57	56	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	11	0	0	42	31	6	87	0	1	0	0	0	0	0	1	0	0	0
FAM43A (ENSG00000185112)	0	203	0	0	0	211	0	0	141	0	0	0	242	0	0	183	0	162	0	0	0	0	1	0	0	0	0	0	0	0	0	0	69	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	74	0	0	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
NSMCE3 (ENSG00000185115)	0	0	0	0	0	0	0	1	5	0	0	92	0	0	0	0	0	0	0	0	46	0	2	0	2	0	0	0	0	91	2	126	0	0	21	0	69	0	0	122	0	0	0	17	0	0	0	63	0	105	92	91	113	183	0	0	0	42	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	88	0	0	1	0	0	0	29	0	0	0	0	33	105	0	35	0	0	0	83	0	0	0	0	0	78	0
HSF1 (ENSG00000185122)	0	1	0	162	80	2	0	503	0	107	95	25	250	169	0	0	4	211	0	6	1	71	173	263	0	120	0	0	115	3	0	45	30	37	1	32	38	0	0	300	0	1	24	31	0	0	5	167	1	0	292	0	0	0	0	51	7	127	81	20	0	16	131	189	2	40	0	108	299	0	0	0	88	205	152	45	94	0	1	110	60	2	0	0	0	92	0	115	193	141	0	230	0	0	217	0	0	23	0	94
C6orf120 (ENSG00000185127)	0	106	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	4	0	0	0	0	0	0	0	26	0	0	84	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	98	78	91	0	0	0	57	0	0	0	0	0	40	0	1	2	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	138	0	0	4	0	0	0	0	0	0	1	0	0	0
PURA (ENSG00000185129)	0	0	92	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	77	0	0	0	45	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	81	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	83	0	0	12	0	0	0	0	18	0	0	0	0	0	25	8	0	0	1	0	29	0	0	0	0	0	0
HIST1H2BL (ENSG00000185130)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INPP5J (ENSG00000185133)	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIXL1 (ENSG00000185155)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC37B (ENSG00000185158)	20	0	0	0	58	0	0	0	0	0	0	144	0	1	0	0	0	0	0	0	0	0	0	59	0	0	0	0	7	43	0	0	5	8	0	0	0	0	0	0	121	0	11	1	0	0	23	0	132	4	0	0	0	0	0	125	21	0	0	0	0	9	1	0	0	74	0	16	0	0	0	0	0	0	30	46	0	12	0	0	0	0	0	0	0	0	0	0	0	102	15	0	0	0	43	0	0	0	21	1
DDX51 (ENSG00000185163)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	12	0	0	104	0	39	0	1	190	0	0	0	0	0	0	0	0	0	0	357	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	16	35	0	0	0	0	0	0	0	0	191	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NOMO2 (ENSG00000185164)	0	0	0	0	1	1	0	2	0	33	0	0	0	1	0	1	0	11	3	12	0	9	0	1	0	0	0	0	0	58	0	9	0	0	0	0	0	4	0	6	0	3	0	1	0	11	0	6	70	0	39	0	0	104	0	0	0	14	0	8	27	0	0	20	0	1	0	7	43	0	1	0	0	0	5	0	4	0	0	0	0	1	0	0	0	0	0	4	1	0	20	2	1	0	22	0	0	0	0	26
SIGIRR (ENSG00000185187)	0	139	0	0	1	0	0	0	0	1	0	0	2	0	0	1	8	0	1	0	0	118	3	0	351	0	284	250	0	9	154	254	0	0	144	0	115	0	0	0	100	36	0	0	11	0	2	0	0	0	1	12	0	3	53	0	0	2	1	0	0	0	123	59	0	0	0	87	83	300	0	1	137	0	0	3	0	0	0	0	55	168	0	0	0	0	0	0	73	135	151	3	4	32	0	0	0	218	2	0
