Year	Month	DayofMonth	DayOfWeek	DepTime	ArrTime	UniqueCarrier	FlightNum	TailNum	ActualElapsedTime	AirTime	ArrDelay	DepDelay	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	CancellationCode	Diverted
2011	12	12	1	2006	2205	OO	5257	N982SW	119	94	-5	6	IAH	STL	667	5	20	0		0
2011	12	16	5	1751	1930	OO	5246	N983CA	99	65	30	21	IAH	MAF	429	4	30	0		0
2011	12	18	7	1726	1900	OO	5246	N958SW	94	66	0	-4	IAH	MAF	429	11	17	0		0
2011	12	21	3	1728	1850	OO	5246	N943SW	82	67	-10	-2	IAH	MAF	429	5	10	0		0
2011	12	22	4	1732	1901	OO	5246	N924SW	89	70	1	2	IAH	MAF	429	6	13	0		0
2011	12	14	3	1800	1931	OO	5246	N967SW	91	68	-6	-5	IAH	MAF	429	5	18	0		0
2011	12	30	5	1727	1850	OO	5246	N982SW	83	65	-10	-3	IAH	MAF	429	3	15	0		0
2011	12	28	3	1955	2116	OO	5246	N971SW	81	60	136	145	IAH	MAF	429	4	17	0		0
2011	12	27	2	1729	1900	OO	5246	N443SW	91	67	0	-1	IAH	MAF	429	3	21	0		0
2011	12	19	1	1733	1907	OO	5246	N986CA	94	70	7	3	IAH	MAF	429	4	20	0		0
2011	12	26	1	1729	1901	OO	5246	N957SW	92	72	1	-1	IAH	MAF	429	5	15	0		0
2011	12	23	5	1731	1919	OO	5246	N413SW	108	73	19	1	IAH	MAF	429	21	14	0		0
2011	12	2	5	1838	2012	OO	5246	N923SW	94	75	35	33	IAH	MAF	429	4	15	0		0
2011	12	13	2	1810	1941	OO	5246	N908SW	91	69	4	5	IAH	MAF	429	7	15	0		0
2011	12	9	5	1804	1928	OO	5246	N976SW	84	66	-9	-1	IAH	MAF	429	3	15	0		0
2011	12	20	2	1735	1858	OO	5246	N958SW	83	68	-2	5	IAH	MAF	429	4	11	0		0
2011	12	4	7	1819	2011	OO	5246	N908SW	112	67	34	14	IAH	MAF	429	3	42	0		0
2011	12	8	4	1805	1947	OO	5246	N976SW	102	66	10	0	IAH	MAF	429	4	32	0		0
2011	12	1	4	1758	1917	OO	5246	N923SW	79	63	-20	-7	IAH	MAF	429	5	11	0		0
2011	12	7	3	1803	1927	OO	5246	N976SW	84	66	-10	-2	IAH	MAF	429	4	14	0		0
2011	12	15	4	1730	1908	OO	5246	N939SW	98	72	8	0	IAH	MAF	429	6	20	0		0
2011	12	6	2	1808	2006	OO	5246	N593ML	118	73	29	3	IAH	MAF	429	5	40	0		0
2011	12	5	1	1912	2109	OO	5246	N908SW	117	73	92	67	IAH	MAF	429	6	38	0		0
2011	12	11	7	1804	1939	OO	5246	N417SW	95	74	2	-1	IAH	MAF	429	3	18	0		0
2011	12	12	1	NA	NA	OO	5246	N908SW	NA	NA	NA	NA	IAH	MAF	429	NA	NA	1	A	0
2011	12	25	7	1735	1913	OO	5246	N971SW	98	68	13	5	IAH	MAF	429	6	24	0		0
2011	12	29	4	1741	1906	OO	5246	N941SW	85	64	6	11	IAH	MAF	429	5	16	0		0
2011	12	31	6	1623	1846	OO	5248	N923SW	143	127	39	53	IAH	MKE	984	4	12	0		0
2011	12	25	7	1525	1746	OO	5248	N957SW	141	121	-24	-6	IAH	MKE	984	5	15	0		0
2011	12	19	1	1537	1757	OO	5248	N958SW	140	123	-13	6	IAH	MKE	984	5	12	0		0
2011	12	18	7	1527	1806	OO	5248	N954SW	159	130	-4	-4	IAH	MKE	984	5	24	0		0
2011	12	17	6	1535	1820	OO	5248	N983CA	165	146	13	5	IAH	MKE	984	5	14	0		0
2011	12	7	3	1320	1529	OO	5249	N593ML	129	94	33	20	IAH	MCI	643	4	31	0		0
2011	12	13	2	1510	1658	OO	5249	N982SW	108	90	122	130	IAH	MCI	643	4	14	0		0
2011	12	9	5	1259	1456	OO	5249	N976SW	117	93	0	-1	IAH	MCI	643	6	18	0		0
2011	12	2	5	1331	1527	OO	5249	N923SW	116	93	31	31	IAH	MCI	643	4	19	0		0
2011	12	14	3	1259	1502	OO	5249	N908SW	123	89	6	-1	IAH	MCI	643	4	30	0		0
2011	12	5	1	1421	1608	OO	5249	N908SW	107	85	72	81	IAH	MCI	643	5	17	0		0
2011	12	11	7	1305	1505	OO	5249	N417SW	120	94	9	5	IAH	MCI	643	4	22	0		0
2011	12	12	1	1257	1501	OO	5249	N417SW	124	94	5	-3	IAH	MCI	643	5	25	0		0
2011	12	1	4	1301	1501	OO	5249	N479CA	120	89	5	1	IAH	MCI	643	5	26	0		0
2011	12	8	4	1304	1500	OO	5249	N976SW	116	90	4	4	IAH	MCI	643	5	21	0		0
2011	12	6	2	1301	1458	OO	5249	N908SW	117	83	2	1	IAH	MCI	643	5	29	0		0
2011	12	4	7	1253	1446	OO	5249	N908SW	113	80	-10	-7	IAH	MCI	643	4	29	0		0
2011	12	1	4	727	1129	OO	5188	N779SK	182	164	-1	-3	IAH	IAD	1190	4	14	0		0
2011	12	9	5	746	1139	OO	5188	N719SK	173	147	9	16	IAH	IAD	1190	8	18	0		0
2011	12	11	7	728	1113	OO	5188	N743SK	165	149	-17	-2	IAH	IAD	1190	6	10	0		0
2011	12	10	6	730	1111	OO	5188	N760SK	161	140	-19	0	IAH	IAD	1190	6	15	0		0
2011	12	14	3	734	1129	OO	5188	N776SK	175	156	-1	4	IAH	IAD	1190	8	11	0		0
2011	12	2	5	728	1122	OO	5188	N770SK	174	148	-8	-2	IAH	IAD	1190	9	17	0		0
2011	12	3	6	732	1130	OO	5188	N760SK	178	150	0	2	IAH	IAD	1190	9	19	0		0
2011	12	5	1	733	1136	OO	5188	N745SK	183	147	6	3	IAH	IAD	1190	5	31	0		0
2011	12	4	7	807	1153	OO	5188	N795SK	166	146	23	37	IAH	IAD	1190	5	15	0		0
2011	12	6	2	728	1131	OO	5188	N785SK	183	150	1	-2	IAH	IAD	1190	7	26	0		0
2011	12	12	1	727	1123	OO	5188	N706SK	176	158	-7	-3	IAH	IAD	1190	6	12	0		0
2011	12	7	3	727	1057	OO	5188	N778SK	150	133	-33	-3	IAH	IAD	1190	7	10	0		0
2011	12	13	2	728	1133	OO	5188	N740SK	185	161	3	-2	IAH	IAD	1190	10	14	0		0
2011	12	23	5	1901	2129	OO	5188	N726SK	148	123	-2	6	IAH	MKE	984	10	15	0		0
2011	12	21	3	1853	2103	OO	5188	N772SK	130	111	-28	-2	IAH	MKE	984	6	13	0		0
2011	12	24	6	1907	2128	OO	5188	N746SK	141	115	-1	12	IAH	MKE	984	5	21	0		0
2011	12	26	1	1855	2105	OO	5188	N706SK	130	113	-26	0	IAH	MKE	984	5	12	0		0
2011	12	22	4	1906	2132	OO	5188	N796SK	146	116	1	11	IAH	MKE	984	4	26	0		0
2011	12	25	7	1857	2111	OO	5188	N765SK	134	119	-20	2	IAH	MKE	984	3	12	0		0
2011	12	19	1	1856	2119	OO	5188	N767SK	143	116	-12	1	IAH	MKE	984	5	22	0		0
2011	12	17	6	1854	2201	OO	5188	N743SK	187	166	29	-1	IAH	MKE	984	6	15	0		0
2011	12	27	2	1851	2126	OO	5188	N724SK	155	130	-5	-4	IAH	MKE	984	4	21	0		0
2011	12	20	2	1857	2121	OO	5188	N765SK	144	120	-10	2	IAH	MKE	984	3	21	0		0
2011	12	16	5	1906	2136	OO	5188	N784SK	150	119	2	11	IAH	MKE	984	5	26	0		0
2011	12	18	7	1859	2123	OO	5188	N784SK	144	122	-8	4	IAH	MKE	984	5	17	0		0
2011	12	15	4	2012	2218	OO	5188	N752SK	126	113	44	77	IAH	MKE	984	4	9	0		0
2011	12	30	5	1919	2158	OO	5188	N794SK	159	139	27	24	IAH	MKE	984	4	16	0		0
2011	12	28	3	1905	2137	OO	5188	N726SK	152	133	6	10	IAH	MKE	984	3	16	0		0
2011	12	31	6	1903	2124	OO	5188	N705SK	141	120	-5	8	IAH	MKE	984	4	17	0		0
2011	12	29	4	1941	2156	OO	5188	N724SK	135	120	25	46	IAH	MKE	984	4	11	0		0
2011	12	9	5	1859	2220	OO	5190	N718SK	141	118	-23	-6	IAH	CMH	986	4	19	0		0
2011	12	12	1	1904	2225	OO	5190	N785SK	141	121	-18	-1	IAH	CMH	986	4	16	0		0
2011	12	11	7	1910	2252	OO	5190	N789SK	162	126	9	5	IAH	CMH	986	6	30	0		0
2011	12	8	4	1901	2210	OO	5190	N789SK	129	112	-33	-4	IAH	CMH	986	4	13	0		0
2011	12	1	4	1903	2227	OO	5190	N789SK	144	122	-16	-2	IAH	CMH	986	9	13	0		0
2011	12	4	7	1923	2259	OO	5190	N779SK	156	122	16	18	IAH	CMH	986	6	28	0		0
2011	12	6	2	1900	2224	OO	5190	N784SK	144	106	-19	-5	IAH	CMH	986	6	32	0		0
2011	12	2	5	1905	2221	OO	5190	N768SK	136	119	-22	0	IAH	CMH	986	4	13	0		0
2011	12	14	3	1907	2221	OO	5190	N724SK	134	113	-22	2	IAH	CMH	986	8	13	0		0
2011	12	5	1	1905	2252	OO	5190	N779SK	167	114	9	0	IAH	CMH	986	11	42	0		0
2011	12	13	2	1905	2237	OO	5190	N789SK	152	119	-6	0	IAH	CMH	986	8	25	0		0
2011	12	7	3	1901	2222	OO	5190	N776SK	141	125	-21	-4	IAH	CMH	986	4	12	0		0
2011	12	10	6	1928	2032	OO	5190	N719SK	64	40	-5	8	IAH	DFW	224	5	19	0		0
2011	12	3	6	1920	2023	OO	5190	N706SK	63	40	-14	0	IAH	DFW	224	8	15	0		0
2011	12	23	5	1627	1903	OO	5190	N710SK	156	134	25	42	IAH	MSP	1034	4	18	0		0
2011	12	31	6	1125	1230	OO	5156	N794SK	125	107	-12	0	IAH	ABQ	744	5	13	0		0
2011	12	28	3	1125	1234	OO	5156	N724SK	129	111	-10	0	IAH	ABQ	744	5	13	0		0
2011	12	29	4	1124	1228	OO	5156	N706SK	124	106	-16	-1	IAH	ABQ	744	5	13	0		0
2011	12	30	5	1124	1229	OO	5156	N724SK	125	107	-15	-1	IAH	ABQ	744	6	12	0		0
2011	12	26	1	1123	1239	OO	5156	N765SK	136	112	-5	-2	IAH	ABQ	744	4	20	0		0
2011	12	24	6	1145	1247	OO	5156	N726SK	122	103	5	20	IAH	ABQ	744	5	14	0		0
2011	12	25	7	1129	1229	OO	5156	N746SK	120	99	-13	4	IAH	ABQ	744	5	16	0		0
2011	12	27	2	1135	1248	OO	5156	N706SK	133	108	4	10	IAH	ABQ	744	6	19	0		0
2011	12	23	5	1144	1257	OO	5156	N796SK	133	111	13	19	IAH	ABQ	744	6	16	0		0
2011	12	21	3	1130	1246	OO	5156	N796SK	136	115	2	5	IAH	ABQ	744	6	15	0		0
2011	12	20	2	1136	1252	OO	5156	N767SK	136	112	8	11	IAH	ABQ	744	9	15	0		0
2011	12	22	4	1137	1257	OO	5156	N743SK	140	115	13	12	IAH	ABQ	744	5	20	0		0
2011	12	18	7	1125	1226	OO	5156	N708SK	121	104	-16	0	IAH	ABQ	744	6	11	0		0
2011	12	16	5	1128	1300	OO	5156	N719SK	152	108	16	3	IAH	ABQ	744	4	40	0		0
2011	12	19	1	1125	1229	OO	5156	N772SK	124	103	-15	0	IAH	ABQ	744	6	15	0		0
2011	12	17	6	1125	1228	OO	5156	N719SK	123	106	-14	0	IAH	ABQ	744	5	12	0		0
2011	12	15	4	1122	1242	OO	5156	N706SK	140	112	-2	-3	IAH	ABQ	744	9	19	0		0
2011	12	11	7	1727	1836	OO	5156	N771SK	69	46	-1	-3	IAH	DFW	224	4	19	0		0
2011	12	13	2	1729	1836	OO	5156	N726SK	67	45	-1	-1	IAH	DFW	224	5	17	0		0
2011	12	14	3	1727	2017	OO	5156	N771SK	170	44	105	2	IAH	DFW	224	6	120	0		0
2011	12	12	1	1730	1851	OO	5156	N738SK	81	48	14	0	IAH	DFW	224	7	26	0		0
2011	12	9	5	1730	1831	OO	5156	N789SK	61	43	-6	0	IAH	DFW	224	5	13	0		0
2011	12	8	4	1743	1851	OO	5156	N719SK	68	47	14	13	IAH	DFW	224	4	17	0		0
2011	12	7	3	1733	1853	OO	5156	N790SK	80	47	16	3	IAH	DFW	224	9	24	0		0
2011	12	2	5	1729	1839	OO	5156	N758SK	70	44	2	-1	IAH	DFW	224	12	14	0		0
2011	12	4	7	1745	1847	OO	5156	N789SK	62	41	10	15	IAH	DFW	224	4	17	0		0
2011	12	5	1	1739	1849	OO	5156	N756SK	70	43	12	9	IAH	DFW	224	6	21	0		0
2011	12	1	4	1728	1840	OO	5156	N772SK	72	47	3	-2	IAH	DFW	224	4	21	0		0
2011	12	6	2	1730	1840	OO	5156	N785SK	70	44	3	0	IAH	DFW	224	9	17	0		0
2011	12	10	6	900	1012	OO	5157	N785SK	132	111	-7	-5	IAH	ABQ	744	5	16	0		0
2011	12	12	1	902	1016	OO	5157	N778SK	134	111	-4	-3	IAH	ABQ	744	6	17	0		0
2011	12	15	4	905	1028	OO	5157	N771SK	143	106	4	0	IAH	ABQ	744	4	33	0		0
2011	12	14	3	906	1017	OO	5157	N726SK	131	110	-3	1	IAH	ABQ	744	8	13	0		0
2011	12	21	3	904	1019	OO	5157	N706SK	135	114	-5	-1	IAH	ABQ	744	4	17	0		0
2011	12	17	6	906	1014	OO	5157	N705SK	128	107	-8	1	IAH	ABQ	744	5	16	0		0
2011	12	9	5	905	1031	OO	5157	N702SK	146	116	11	0	IAH	ABQ	744	5	25	0		0
2011	12	8	4	902	1015	OO	5157	N768SK	133	112	-5	-3	IAH	ABQ	744	8	13	0		0
2011	12	7	3	902	1012	OO	5157	N789SK	130	103	-8	-3	IAH	ABQ	744	4	23	0		0
2011	12	11	7	857	1008	OO	5157	N792SK	131	114	-11	-8	IAH	ABQ	744	6	11	0		0
2011	12	5	1	1213	1401	OO	5157	N738SK	168	116	221	188	IAH	ABQ	744	21	31	0		0
2011	12	6	2	914	1043	OO	5157	N789SK	149	116	23	9	IAH	ABQ	744	6	27	0		0
2011	12	3	6	902	1016	OO	5157	N701SK	134	110	-3	-3	IAH	ABQ	744	6	18	0		0
2011	12	19	1	917	1016	OO	5157	N705SK	119	104	-8	12	IAH	ABQ	744	5	10	0		0
2011	12	16	5	935	1114	OO	5157	N797SK	159	107	50	30	IAH	ABQ	744	5	47	0		0
2011	12	20	2	904	1018	OO	5157	N796SK	134	112	-6	-1	IAH	ABQ	744	4	18	0		0
2011	12	27	2	903	1020	OO	5157	N726SK	137	116	-4	-2	IAH	ABQ	744	4	17	0		0
2011	12	18	7	908	1001	OO	5157	N767SK	113	101	-21	3	IAH	ABQ	744	4	8	0		0
2011	12	24	6	903	1010	OO	5157	N706SK	127	104	-12	-2	IAH	ABQ	744	4	19	0		0
2011	12	22	4	909	1027	OO	5157	N795SK	138	112	3	4	IAH	ABQ	744	5	21	0		0
2011	12	25	7	917	1045	OO	5157	N726SK	148	104	23	12	IAH	ABQ	744	4	40	0		0
2011	12	26	1	903	1015	OO	5157	N726SK	132	111	-9	-2	IAH	ABQ	744	5	16	0		0
2011	12	23	5	904	1040	OO	5157	N797SK	156	113	16	-1	IAH	ABQ	744	6	37	0		0
2011	12	29	4	910	1029	OO	5157	N766SK	139	109	5	5	IAH	ABQ	744	5	25	0		0
2011	12	4	7	903	1008	OO	5157	N785SK	125	109	-11	-2	IAH	ABQ	744	4	12	0		0
2011	12	2	5	902	1013	OO	5157	N718SK	131	108	-7	-3	IAH	ABQ	744	7	16	0		0
2011	12	1	4	905	1015	OO	5157	N756SK	130	113	-5	0	IAH	ABQ	744	5	12	0		0
2011	12	13	2	905	1017	OO	5157	N790SK	132	107	-3	0	IAH	ABQ	744	5	20	0		0
2011	12	31	6	943	1048	OO	5157	N766SK	125	107	26	38	IAH	ABQ	744	5	13	0		0
2011	12	30	5	921	1031	OO	5157	N732SK	130	103	7	16	IAH	ABQ	744	5	22	0		0
2011	12	28	3	903	1012	OO	5157	N703SK	129	111	-12	-2	IAH	ABQ	744	4	14	0		0
2011	12	30	5	1727	1828	OO	5158	N790SK	121	104	-24	-3	IAH	ABQ	744	7	10	0		0
2011	12	31	6	1837	1938	OO	5158	N796SK	121	104	48	67	IAH	ABQ	744	5	12	0		0
2011	12	27	2	1726	1842	OO	5158	N705SK	136	116	-10	-4	IAH	ABQ	744	6	14	0		0
2011	12	29	4	1737	1846	OO	5158	N701SK	129	106	-6	7	IAH	ABQ	744	5	18	0		0
2011	12	28	3	1728	1837	OO	5158	N712SK	129	111	-15	-2	IAH	ABQ	744	6	12	0		0
2011	12	26	1	1733	1839	OO	5158	N774SK	126	112	-13	3	IAH	ABQ	744	5	9	0		0
2011	12	25	7	1735	1909	OO	5158	N772SK	154	119	17	5	IAH	ABQ	744	9	26	0		0
2011	12	24	6	1807	1908	OO	5158	N796SK	121	103	18	37	IAH	ABQ	744	6	12	0		0
2011	12	22	4	1731	1854	OO	5158	N710SK	143	124	2	1	IAH	ABQ	744	6	13	0		0
2011	12	23	5	1737	1844	OO	5158	N790SK	127	108	-8	7	IAH	ABQ	744	5	14	0		0
2011	12	21	3	1729	1843	OO	5158	N763SK	134	113	-9	-1	IAH	ABQ	744	7	14	0		0
2011	12	20	2	1735	1847	OO	5158	N767SK	132	111	-5	5	IAH	ABQ	744	5	16	0		0
2011	12	16	5	1728	1845	OO	5158	N785SK	137	111	-7	-2	IAH	ABQ	744	4	22	0		0
2011	12	17	6	1727	1836	OO	5158	N726SK	129	105	-14	-3	IAH	ABQ	744	6	18	0		0
2011	12	19	1	1730	1854	OO	5158	N788SK	144	119	2	0	IAH	ABQ	744	6	19	0		0
2011	12	18	7	1729	1835	OO	5158	N724SK	126	105	-17	-1	IAH	ABQ	744	6	15	0		0
2011	12	15	4	1757	1905	OO	5158	N767SK	128	107	13	27	IAH	ABQ	744	5	16	0		0
2011	12	8	4	1020	1356	OO	5158	N760SK	156	114	-10	-5	IAH	CMH	986	23	19	0		0
2011	12	12	1	1022	1340	OO	5158	N738SK	138	118	-26	-3	IAH	CMH	986	3	17	0		0
2011	12	2	5	1019	1341	OO	5158	N758SK	142	121	-25	-6	IAH	CMH	986	4	17	0		0
2011	12	1	4	1026	1356	OO	5158	N778SK	150	122	-10	1	IAH	CMH	986	14	14	0		0
2011	12	10	6	1025	1346	OO	5158	N716SK	141	123	-18	0	IAH	CMH	986	4	14	0		0
2011	12	3	6	1019	1335	OO	5158	N710SK	136	112	-29	-6	IAH	CMH	986	5	19	0		0
2011	12	5	1	1025	1345	OO	5158	N773SK	140	110	-21	0	IAH	CMH	986	10	20	0		0
2011	12	9	5	1024	1343	OO	5158	N776SK	139	114	-23	-1	IAH	CMH	986	11	14	0		0
2011	12	14	3	1735	1845	OO	5159	N789SK	130	113	-2	5	IAH	ABQ	744	4	13	0		0
2011	12	5	1	1742	1902	OO	5159	N726SK	140	113	15	12	IAH	ABQ	744	4	23	0		0
2011	12	12	1	1729	1844	OO	5159	N760SK	135	115	-3	-1	IAH	ABQ	744	5	15	0		0
2011	12	10	6	1731	1840	OO	5159	N790SK	129	108	-5	1	IAH	ABQ	744	5	16	0		0
2011	12	3	6	1730	1839	OO	5159	N778SK	129	110	-6	0	IAH	ABQ	744	6	13	0		0
2011	12	6	2	1748	1911	OO	5159	N726SK	143	123	24	18	IAH	ABQ	744	4	16	0		0
2011	12	7	3	1734	1844	OO	5159	N778SK	130	107	-3	4	IAH	ABQ	744	5	18	0		0
2011	12	11	7	1726	1840	OO	5159	N738SK	134	117	-7	-4	IAH	ABQ	744	5	12	0		0
2011	12	13	2	1907	2011	OO	5159	N758SK	124	104	84	97	IAH	ABQ	744	5	15	0		0
2011	12	8	4	1728	1846	OO	5159	N776SK	138	119	-1	-2	IAH	ABQ	744	7	12	0		0
2011	12	4	7	1819	1937	OO	5159	N790SK	138	107	50	49	IAH	ABQ	744	4	27	0		0
2011	12	2	5	1730	1836	OO	5159	N706SK	126	107	-11	0	IAH	ABQ	744	8	11	0		0
2011	12	1	4	1751	1908	OO	5159	N758SK	137	114	21	21	IAH	ABQ	744	7	16	0		0
2011	12	9	5	1731	1858	OO	5159	N716SK	147	121	11	1	IAH	ABQ	744	8	18	0		0
2011	12	22	4	1633	NA	OO	5159	N724SK	NA	NA	NA	103	IAH	ATL	689	NA	NA	1	B	0
2011	12	23	5	1537	1835	OO	5159	N732SK	118	84	44	47	IAH	ATL	689	12	22	0		0
2011	12	26	1	1501	1741	OO	5159	N701SK	100	83	-10	11	IAH	ATL	689	7	10	0		0
2011	12	29	4	1556	1900	OO	5159	N742SK	124	95	69	66	IAH	ATL	689	7	22	0		0
2011	12	27	2	1609	1928	OO	5159	N703SK	139	101	97	79	IAH	ATL	689	14	24	0		0
2011	12	28	3	1454	1743	OO	5159	N786SK	109	93	-8	4	IAH	ATL	689	4	12	0		0
2011	12	16	5	1500	1758	OO	5159	N705SK	118	93	7	10	IAH	ATL	689	9	16	0		0
2011	12	30	5	1450	1742	OO	5159	N707SK	112	88	-9	0	IAH	ATL	689	9	15	0		0
2011	12	15	4	1508	1758	OO	5159	N724SK	110	91	7	18	IAH	ATL	689	7	12	0		0
2011	12	21	3	1452	1746	OO	5159	N773SK	114	92	-5	2	IAH	ATL	689	10	12	0		0
2011	12	19	1	1447	1733	OO	5159	N728SK	106	86	-18	-3	IAH	ATL	689	5	15	0		0
2011	12	20	2	1455	1752	OO	5159	N797SK	117	88	1	5	IAH	ATL	689	10	19	0		0
2011	12	8	4	1140	1252	OO	5160	N784SK	132	111	-8	-5	IAH	ABQ	744	8	13	0		0
2011	12	11	7	1147	1258	OO	5160	N771SK	131	116	-12	-8	IAH	ABQ	744	5	10	0		0
2011	12	4	7	1150	1312	OO	5160	N707SK	142	108	2	-5	IAH	ABQ	744	6	28	0		0
2011	12	3	6	1142	1259	OO	5160	N778SK	137	108	-1	-3	IAH	ABQ	744	9	20	0		0
2011	12	1	4	1142	1258	OO	5160	N745SK	136	112	-2	-3	IAH	ABQ	744	5	19	0		0
2011	12	10	6	1144	1247	OO	5160	N790SK	123	106	-13	-1	IAH	ABQ	744	5	12	0		0
2011	12	9	5	1140	1259	OO	5160	N789SK	139	115	-1	-5	IAH	ABQ	744	5	19	0		0
2011	12	12	1	1143	1307	OO	5160	N789SK	144	114	7	-2	IAH	ABQ	744	4	26	0		0
2011	12	5	1	1148	1325	OO	5160	N756SK	157	117	25	3	IAH	ABQ	744	6	34	0		0
2011	12	2	5	1144	1302	OO	5160	N789SK	138	109	2	-1	IAH	ABQ	744	9	20	0		0
2011	12	24	6	1204	1446	OO	5160	N796SK	102	84	-4	14	IAH	ATL	689	6	12	0		0
2011	12	25	7	724	1005	OO	5160	N767SK	101	85	-15	4	IAH	ATL	689	5	11	0		0
2011	12	17	6	1154	1442	OO	5160	N794SK	108	87	-8	4	IAH	ATL	689	7	14	0		0
2011	12	31	6	1201	1455	OO	5160	N706SK	114	93	5	11	IAH	ATL	689	7	14	0		0
2011	12	17	6	1444	1634	OO	4733	N816SK	170	158	-6	24	IAH	SLC	1195	3	9	0		0
2011	12	18	7	1140	1347	OO	4723	N614SK	187	160	-13	-3	IAH	SLC	1195	6	21	0		0
2011	12	8	4	1730	1853	OO	5238	N986SW	143	117	-5	-5	IAH	COS	809	7	19	0		0
2011	12	13	2	1742	1854	OO	5238	N958SW	132	109	-4	7	IAH	COS	809	6	17	0		0
2011	12	11	7	1733	1911	OO	5238	N941SW	158	126	13	-2	IAH	COS	809	5	27	0		0
2011	12	31	6	NA	NA	OO	5239	N693BR	NA	NA	NA	NA	IAH	DAL	216	NA	NA	1	A	0
2011	12	29	4	749	930	OO	5239	N652BR	101	41	37	-1	IAH	DAL	216	3	57	0		0
2011	12	24	6	804	907	OO	5239	N496CA	63	38	16	14	IAH	DAL	216	4	21	0		0
2011	12	22	4	803	855	OO	5239	N918SW	52	35	2	13	IAH	DAL	216	4	13	0		0
2011	12	16	5	853	1002	OO	5239	N959SW	69	40	69	63	IAH	DAL	216	4	25	0		0
2011	12	23	5	746	901	OO	5239	N975SW	75	41	8	-4	IAH	DAL	216	6	28	0		0
2011	12	19	1	838	937	OO	5239	N443SW	59	41	44	48	IAH	DAL	216	3	15	0		0
2011	12	30	5	756	855	OO	5239	N927SW	59	38	2	6	IAH	DAL	216	4	17	0		0
2011	12	21	3	749	902	OO	5239	N468CA	73	43	9	-1	IAH	DAL	216	3	27	0		0
2011	12	20	2	745	841	OO	5239	N926SW	56	37	-12	-5	IAH	DAL	216	3	16	0		0
2011	12	26	1	754	855	OO	5239	N954SW	61	36	2	4	IAH	DAL	216	5	20	0		0
2011	12	28	3	750	856	OO	5239	N701BR	66	45	3	0	IAH	DAL	216	4	17	0		0
2011	12	27	2	756	859	OO	5239	N917SW	63	40	6	6	IAH	DAL	216	10	13	0		0
2011	12	17	6	804	909	OO	5239	N494CA	65	38	18	14	IAH	DAL	216	6	21	0		0
2011	12	15	4	758	901	OO	5239	N916SW	63	37	8	8	IAH	DAL	216	4	22	0		0
2011	12	24	6	1737	1853	OO	5240	N413SW	76	37	23	7	IAH	DAL	216	5	34	0		0
2011	12	17	6	1729	1834	OO	5240	N967SW	65	41	4	-1	IAH	DAL	216	3	21	0		0
2011	12	31	6	1905	2014	OO	5240	N941SW	69	44	88	79	IAH	DAL	216	4	21	0		0
2011	12	22	4	2112	2212	OO	5241	N975SW	60	36	91	97	IAH	DAL	216	6	18	0		0
2011	12	5	1	811	909	OO	5241	N909SW	58	37	20	21	IAH	DAL	216	3	18	0		0
2011	12	6	2	816	915	OO	5241	N937SW	59	38	26	26	IAH	DAL	216	3	18	0		0
2011	12	19	1	1946	2057	OO	5241	N926SW	71	54	16	11	IAH	DAL	216	3	14	0		0
2011	12	27	2	1937	2042	OO	5241	N701BR	65	39	1	2	IAH	DAL	216	4	22	0		0
2011	12	29	4	1944	2045	OO	5241	N927SW	61	41	4	9	IAH	DAL	216	4	16	0		0
2011	12	3	6	754	857	OO	5241	N495CA	63	45	10	4	IAH	DAL	216	7	11	0		0
2011	12	21	3	1929	2052	OO	5241	N918SW	83	42	11	-6	IAH	DAL	216	4	37	0		0
2011	12	30	5	1935	2042	OO	5241	N693BR	67	41	1	0	IAH	DAL	216	4	22	0		0
2011	12	20	2	1931	2044	OO	5241	N468CA	73	36	3	-4	IAH	DAL	216	4	33	0		0
2011	12	25	7	1952	2059	OO	5241	N954SW	67	36	18	17	IAH	DAL	216	5	26	0		0
2011	12	18	7	1938	2046	OO	5241	N443SW	68	39	5	3	IAH	DAL	216	6	23	0		0
2011	12	26	1	2006	2110	OO	5241	N917SW	64	43	29	31	IAH	DAL	216	7	14	0		0
2011	12	23	5	2100	2207	OO	5241	N496CA	67	36	86	85	IAH	DAL	216	17	14	0		0
2011	12	16	5	1948	2123	OO	5241	N494CA	95	39	42	13	IAH	DAL	216	5	51	0		0
2011	12	1	4	750	900	OO	5241	N924SW	70	40	11	0	IAH	DAL	216	3	27	0		0
2011	12	28	3	1949	2049	OO	5241	N652BR	60	42	8	14	IAH	DAL	216	4	14	0		0
2011	12	10	6	747	840	OO	5241	N986SW	53	37	-7	-3	IAH	DAL	216	4	12	0		0
2011	12	9	5	747	848	OO	5241	N948SW	61	42	-1	-3	IAH	DAL	216	3	16	0		0
2011	12	15	4	2038	2133	OO	5241	N959SW	55	38	52	63	IAH	DAL	216	4	13	0		0
2011	12	12	1	813	912	OO	5241	N935SW	59	40	23	23	IAH	DAL	216	3	16	0		0
2011	12	14	3	756	901	OO	5241	N984CA	65	40	12	6	IAH	DAL	216	3	22	0		0
2011	12	7	3	747	846	OO	5241	N413SW	59	41	-3	-3	IAH	DAL	216	3	15	0		0
2011	12	13	2	844	950	OO	5241	N964SW	66	41	61	54	IAH	DAL	216	3	22	0		0
2011	12	8	4	853	955	OO	5241	N593ML	62	43	66	63	IAH	DAL	216	3	16	0		0
